Exited,Tenure,NumOfProducts,Age,EstimatedSalary
0,3,2,43,111249.62
0,7,2,38,59115.77
0,10,1,31,148218.86
0,8,1,37,77142.32
0,4,1,41,67484.6
1,9,2,47,63452.18
0,5,1,57,103660.31
1,9,1,52,163191.99
0,2,2,30,62905.29
1,6,1,32,44323.22
0,6,2,36,97938.59
0,10,2,28,126565.21
1,9,1,50,185360.4
0,0,2,34,183229.02
0,3,2,28,106024.02
0,5,2,35,167810.26
0,3,2,41,138536.09
1,3,1,26,184520
0,9,2,31,20492.16
0,9,1,23,134676.72
0,1,2,34,138478.2
0,2,2,36,125557.95
1,5,2,44,82969.61
0,7,2,40,158071.69
0,0,1,73,43615.67
0,2,2,37,119969.99
0,5,1,49,140201.21
0,1,2,33,80792.83
0,7,1,40,141359.11
0,8,2,48,23344.94
1,3,1,44,5075.17
0,6,2,33,95500.98
0,7,1,32,79082.62
0,7,1,34,199805.63
0,5,2,29,52709.55
0,2,2,33,56583.88
0,1,2,35,542478
0,4,2,43,12537.42
0,2,2,35,64722.61
1,9,3,60,75246.21
0,9,1,34,198929.84
0,4,2,33,69011.66
0,8,2,25,52404.47
0,8,2,37,163641.53
0,6,1,33,154598.56
1,3,1,51,173989.47
1,9,1,47,61315.37
0,4,2,37,143393.24
0,8,1,31,124210.53
0,1,2,24,151460.84
0,1,2,38,20734.81
0,10,2,24,43705.56
0,3,1,46,180736.24
0,7,2,22,104170.48
0,3,2,33,27867.59
0,2,2,31,55387.28
0,9,1,30,196332.45
0,6,2,34,116046.22
1,8,4,41,93874.87
0,10,2,31,76614.04
0,2,1,64,6076.62
0,5,2,31,122221.71
0,3,1,39,24156.03
0,4,2,26,135394.62
0,8,2,33,91340.02
0,3,2,29,146090.38
0,0,1,31,172096.08
1,5,1,26,135034.57
0,1,2,21,84008.66
0,8,2,38,91763.67
0,5,1,34,137001.1
0,7,2,28,106799.49
0,7,2,58,10494.64
1,8,3,41,79866.73
0,2,1,64,186172.85
0,7,1,75,91673.6
0,10,1,26,18458.2
0,9,1,29,8342.35
0,2,1,32,138578.37
0,3,1,61,38129.22
1,5,4,43,107155.4
0,1,1,73,29792.11
0,1,1,26,1885900
0,4,2,31,21645.06
0,8,2,38,137079.86
1,3,1,37,172718.35
0,4,2,40,106691.02
0,4,1,34,72274.84
0,4,2,37,32246.63
0,10,2,39,80552.36
0,9,2,37,16733.59
0,3,1,53,1235.49
1,4,2,48,50168.41
0,6,1,36,33687.9
1,5,1,37,178705.45
0,3,1,36,66810.48
1,5,2,47,45859.55
0,3,2,39,63846.36
0,4,1,43,100236.02
0,3,2,27,19645.65
0,7,2,43,178393.68
0,2,2,28,78591.15
0,0,1,56,124954.56
0,7,2,41,3756.65
0,5,1,29,152723.23
1,2,1,54,187597.98
0,0,1,31,70381.49
0,8,2,33,156792.89
0,3,1,31,35534.68
0,5,3,41,151256.22
0,8,1,49,51011.29
0,2,2,49,111190.53
0,1,1,33,69664.35
1,4,1,29,63233.02
0,7,1,51,40855.79
0,9,1,33,95673.05
0,10,2,34,80234.14
1,9,1,40,189051.59
0,3,2,30,145490.85
0,7,1,40,196278.32
0,2,2,62,162889.1
0,6,2,36,174667.58
0,9,2,35,3476.38
0,6,1,41,19344.92
0,1,1,47,95270.83
0,2,2,31,107759.31
0,10,2,43,118368.2
0,1,1,37,52484.01
0,10,2,33,178153.65
1,0,3,45,49915.52
0,2,2,31,33747.03
0,0,1,32,59961.81
0,8,2,39,18613.52
0,9,2,32,198894.42
1,6,3,46,57014.17
0,3,1,34,131729.52
0,5,1,42,79169.73
0,7,1,36,106472.34
0,4,2,71,17013.54
1,1,1,48,150661.42
1,1,1,47,86622.56
0,2,1,34,115767.93
0,6,2,37,141998.89
0,2,2,36,182787.17
0,3,1,38,187915.7
0,1,2,28,133267.78
0,3,1,26,137476.09
0,6,1,47,77146.14
0,1,1,27,183271.15
0,1,2,33,26362.4
0,8,1,52,153373.71
0,1,2,33,70705.58
0,4,2,20,119759.24
0,8,2,39,42392.24
1,4,1,40,34670.62
0,1,2,46,82106.19
0,3,2,47,171774.5
0,0,2,48,149772.61
0,10,1,42,38866.85
0,8,1,37,35179.18
0,3,2,32,41788.37
1,5,1,34,17376.57
0,1,1,37,199428.19
1,4,3,55,16922.28
1,1,1,37,178291.89
0,9,1,36,152290.28
0,2,1,27,126809.15
0,9,2,28,40385.61
0,10,2,32,34350.54
0,8,1,35,199005.88
1,1,2,44,52629.73
0,3,2,37,180012.39
0,9,2,44,35342.33
0,6,2,37,109291.22
0,7,1,33,62746.54
1,9,1,48,173273.2
0,5,1,45,54340.24
0,1,2,36,19302.78
0,9,1,24,10883.52
1,6,1,49,17298.72
1,1,1,46,115779.48
1,2,2,43,93228.86
1,3,1,52,148704.77
0,9,2,33,150475.14
1,6,1,54,40914.32
0,3,2,34,38587.7
0,3,2,72,171260.66
1,9,4,55,94187.47
0,4,1,26,145900.89
0,4,2,31,152298.28
0,5,2,22,99828.45
0,2,2,37,34743.98
1,8,1,33,121189.3
0,7,1,35,129660.59
0,9,2,41,145477.36
0,2,1,32,151822.66
0,8,1,40,49656.24
1,4,1,63,73856.28
0,8,1,27,116757
0,7,2,24,16319.56
0,1,1,33,90273.85
0,9,2,27,161344.13
0,7,1,42,121061.89
1,1,3,50,69531.22
0,0,2,34,3756.23
0,1,1,34,114448.13
1,2,1,52,144045.08
0,7,1,24,58781.11
0,3,1,41,179227.52
0,6,1,45,127332.33
0,4,2,42,86642.38
1,4,1,49,184178.29
0,2,2,38,9551.49
0,7,2,33,56053.06
0,9,2,33,1118.31
0,4,2,27,195732.04
1,5,2,52,175070.94
0,9,2,25,112331.19
0,4,2,43,43956.83
0,8,2,29,115994.52
0,9,1,28,166682.57
0,3,1,27,99843.98
1,10,1,41,141175.18
1,9,1,67,175910.95
0,6,2,37,176984.34
0,7,1,29,43480.63
1,9,1,57,155047.11
0,3,1,19,176137.2
0,5,1,32,154843.4
0,0,1,47,8214.46
0,2,2,50,147075.69
0,8,1,34,116495.55
1,0,2,28,31165.06
1,5,1,59,192127.22
0,8,1,31,137491.23
0,3,2,36,186841.71
0,7,1,41,86776.38
0,2,1,34,72073.72
0,6,1,39,10662.58
0,8,1,35,91001.02
0,4,1,35,20555.21
0,8,1,34,123164.97
0,6,2,35,143463.28
0,1,2,35,92131.54
0,4,1,35,77178.42
0,1,1,43,193650.16
0,8,1,39,52861.89
0,8,1,24,35896.75
0,8,2,37,149418.41
0,1,1,40,46253.65
0,10,1,37,86609.37
1,6,1,55,91943.94
0,3,2,41,128892.36
0,4,2,35,44830.71
1,1,1,50,84508.44
0,8,2,35,84760.7
0,8,2,31,147661.47
0,7,2,25,82393.08
0,1,1,48,135995.58
0,3,2,27,159800.16
0,9,2,38,14379.01
0,8,1,35,74322.85
1,5,3,42,189016.24
0,4,1,41,136435.75
0,9,2,43,78488.39
0,3,1,68,113695.99
0,2,2,32,54628.11
1,9,3,45,150835.21
0,1,2,39,158891.79
0,0,2,25,160523.33
0,8,2,34,180595.02
0,4,1,40,16618.76
0,6,2,28,79919.97
1,5,2,48,186489.14
0,9,1,73,51999.5
0,9,1,41,121299.14
1,0,1,52,144593.3
0,2,2,38,178752.73
0,2,3,35,94148.3
0,5,2,34,77414.45
0,2,2,47,63236.97
0,2,2,67,108645.85
0,1,2,38,95153.24
1,5,1,64,136079.64
1,5,1,46,98273.01
1,9,1,33,113505.93
1,2,1,37,52525.15
0,7,1,37,194617.98
1,1,1,35,152541.89
0,3,2,33,142903.44
0,5,2,24,182257.61
0,6,1,36,135431.72
0,7,2,31,175697.87
0,1,2,32,59061.25
1,7,2,40,131283.6
0,9,2,43,152499.8
1,3,1,44,15523.09
0,9,1,30,186418.85
0,7,2,37,32262.28
0,5,1,38,128052.29
0,3,2,28,181419.29
0,4,2,41,109783.29
0,2,2,41,181879.56
0,0,2,36,74260.16
0,2,2,44,49865.04
0,9,1,33,103608.06
0,9,1,26,167564.82
1,9,1,48,41816.49
0,5,2,30,179066.58
0,10,2,46,109184.24
0,3,1,36,199841.32
1,0,1,55,83617.17
1,2,1,49,84863.85
0,7,1,41,114775.53
0,4,1,33,103557.93
1,8,1,30,85028.36
0,4,2,44,153064.87
0,9,2,33,38784.42
0,1,2,63,186526.12
0,1,1,21,28789.94
1,5,1,53,45038.29
0,4,1,20,150245.81
0,2,1,21,57762
0,9,2,42,4292.72
0,6,1,26,173365.89
0,6,2,37,119484.01
0,8,2,27,121821.16
0,6,2,44,151733.43
0,0,2,47,53784.22
0,8,1,23,62733.05
0,9,1,47,17671.78
0,8,1,41,188905.43
1,5,2,43,113079.19
0,3,1,39,83997.79
0,7,1,45,125424.42
0,2,2,37,143194.05
1,5,1,39,93132.61
0,6,2,38,76038.38
0,3,1,40,168658.3
0,1,1,39,108419.41
0,3,2,33,171657.57
0,5,1,53,22357.25
0,8,2,45,193903.06
0,4,1,26,141926.43
0,2,1,33,104079.62
0,4,1,37,93832.33
0,3,2,44,1568.91
1,1,1,37,60778.11
1,10,1,47,16119.96
0,1,1,45,60375.18
0,5,1,33,187946.55
0,3,1,92,195563.99
0,6,1,37,38196.24
0,1,1,30,179435.21
0,9,1,34,93208.22
0,3,1,31,61531.86
0,6,2,37,92826.35
1,2,2,45,23140.28
0,6,1,28,74287.53
0,6,2,29,101102.39
0,5,2,43,126933.73
0,5,2,44,68408.74
0,0,1,35,155356.34
0,9,2,29,487448
0,10,2,31,195209.4
0,6,1,51,169149.38
0,1,1,36,68075.14
0,5,1,45,93707.8
0,4,2,29,156153.27
0,4,1,36,58601.61
0,1,2,57,114448.77
0,1,2,30,126551.65
1,2,1,33,112350.21
0,6,2,26,185808.7
1,4,1,32,118235.52
1,7,1,31,183051.6
0,6,1,35,27922.45
0,4,2,23,196476.19
0,5,1,41,190429.52
0,5,2,40,35034.15
1,10,1,34,66389.43
0,8,2,22,107615.43
0,2,2,37,99692.65
1,5,1,41,88729.22
0,4,2,40,173321.65
0,4,2,34,139463.57
0,9,1,35,3769.71
1,5,1,49,149946.43
0,6,2,24,135768.25
0,8,2,39,31708.53
0,4,2,32,151677.31
0,3,2,41,170518.83
0,2,2,44,196582.19
0,5,1,26,3298.65
0,5,2,40,162878.96
0,2,2,31,64014.24
0,9,2,44,26257.01
0,3,2,31,126794.56
0,2,2,34,164162.44
0,6,2,30,179206.92
0,5,2,35,18254.75
0,9,1,35,83949.68
0,7,2,28,22684.78
1,5,3,39,7953.62
1,4,2,44,143952.24
1,9,1,50,158032.5
0,5,1,27,199104.52
0,9,1,32,87566.97
0,5,1,43,170563.73
0,9,2,30,157871.55
0,2,1,40,93203.43
0,6,1,37,54398.56
0,1,2,32,168779.47
1,2,1,48,-277552
1,1,1,56,186476.91
0,6,1,32,29023.03
1,6,3,42,60021.34
0,1,2,40,180456.8
1,8,1,46,132498.39
1,4,1,50,109608.81
0,7,2,24,98570.01
0,9,2,41,160546.58
0,7,2,26,6139.74
0,2,2,65,6930.17
0,7,3,32,10674.62
0,9,2,51,71159.84
1,4,2,49,62413.01
1,4,1,50,166386.22
0,10,1,41,133086.45
0,4,2,35,192933.37
0,1,2,42,71359.78
0,4,2,31,79270.02
1,1,3,35,29583.48
0,4,1,34,88680.65
0,7,1,34,134691.2
0,3,1,38,75574.48
0,9,1,27,30252.3
0,10,2,37,111324.41
0,9,1,75,105425.18
0,8,2,45,36193.07
0,4,3,67,93081.87
0,8,2,47,107625.46
0,9,1,27,152733.89
0,6,2,36,110421.31
0,7,1,37,48486.25
0,3,1,39,72993.67
1,4,2,34,25744.13
1,1,2,45,46807.62
0,3,1,33,26772.04
0,5,1,35,150057.2
0,7,1,35,56028.79
0,1,2,29,147693.92
0,3,1,45,174032
0,2,2,27,153698.65
0,0,2,20,108301.45
0,4,1,30,22929.08
0,7,2,38,102665.92
0,6,2,32,56139.09
1,3,1,39,88391.29
0,5,2,30,149195.44
0,5,1,34,143357.03
1,1,1,50,168359.98
0,4,1,31,77335.75
0,5,2,35,93148.93
1,1,1,51,36687.11
0,5,2,40,146703.36
0,0,1,38,115927.85
0,4,2,38,104189.46
0,1,2,32,9902.39
1,7,1,48,16645.77
1,3,1,44,180134.88
0,4,1,25,148098.95
1,0,2,47,38798.79
0,2,2,33,153295
0,0,2,30,100687.67
1,1,1,54,111442.71
0,8,1,54,136902.01
1,1,1,38,105732.9
0,4,2,38,35884.91
1,10,1,46,73489.15
0,8,2,21,110114.19
0,3,1,35,40145.28
0,9,1,38,146398.51
1,6,1,55,160526.36
0,5,1,37,173516.71
0,4,1,38,88396.6
0,9,2,28,185821.41
0,7,2,36,108098.28
0,6,1,30,162267.91
1,6,1,71,193135.25
0,7,2,60,168034.9
0,8,1,21,163295.87
0,9,1,23,159553.27
0,5,1,39,99800.87
0,7,2,33,40250.82
0,2,1,33,83335.78
0,5,2,28,48382.4
0,7,2,45,165990.44
0,0,2,30,2594166
0,7,1,33,188156.34
0,6,2,33,186785.01
0,1,2,30,184259.6
1,3,1,40,57817.84
0,7,2,24,144660.42
1,5,2,22,163112.9
0,5,1,32,136301.1
0,2,1,29,36176.63
1,6,1,49,65769.3
1,2,1,36,174123.16
1,8,1,51,161304.68
0,1,2,38,109394.62
0,10,2,35,190155.13
0,6,1,47,61450.96
0,5,2,33,8673.43
0,6,2,31,125912.77
0,9,1,41,151349.35
0,6,1,40,67972.45
0,2,1,41,71139.31
0,3,1,54,86350.97
0,5,2,27,118648.12
0,3,1,64,100995.11
0,7,2,28,147100.72
0,1,1,34,155495.63
0,8,2,26,196875.87
0,8,2,33,63176.77
0,1,2,54,105221.76
0,3,1,29,131924.38
0,5,1,32,23132.73
0,5,2,36,161428.25
1,0,2,50,181794.86
0,1,1,43,86634.3
0,3,1,28,29937.75
0,7,1,46,140130.22
0,6,1,41,17536.82
0,7,1,66,53157.16
1,6,1,41,143585.29
0,6,2,57,72402
0,5,2,39,39891.84
0,3,2,36,89804.83
0,3,2,44,136491.72
0,5,1,31,35593.18
1,7,2,42,58268.2
0,1,2,42,101778.9
0,5,2,59,185123.09
0,2,2,24,119927.81
0,3,2,36,195033.07
0,4,1,36,86480.29
0,6,2,41,198766.61
0,5,1,36,185144.08
0,7,2,33,3729.89
0,6,1,37,18988.58
0,1,2,34,119313.74
0,3,2,33,62627.55
0,4,1,37,197266.58
0,2,2,42,199992.48
0,8,1,37,16403.41
0,1,1,26,78854.57
0,7,1,47,189310.27
0,10,1,41,78088.17
0,10,1,46,19842.18
0,5,2,38,103305.01
0,8,2,23,116124.28
0,8,1,30,142730.27
0,7,1,44,58076.52
0,1,2,35,186123.57
0,4,1,33,29664.45
1,5,1,31,147963.07
0,4,1,39,38466.39
0,5,2,29,143301.49
0,4,2,36,31422.69
0,1,2,36,121505.61
0,4,1,31,89874.82
0,7,2,42,72500.68
0,8,2,32,182692.8
0,3,1,32,4993.94
0,8,2,26,124964.82
0,5,1,34,161971.42
1,9,1,56,39488.04
0,10,2,43,55313.44
0,3,2,49,187811.71
0,0,2,35,184514.01
0,8,1,36,121311.12
0,2,1,36,12873.39
0,5,2,36,157238.05
0,8,2,52,123242.11
0,8,1,26,184399.76
0,1,1,32,57323.18
0,4,1,30,68293.93
0,8,1,60,10288.24
0,7,1,31,179446.31
0,5,2,29,141453.62
0,5,1,48,93151.77
1,3,3,57,6554.97
0,8,2,34,38570.13
0,3,1,50,131048.36
0,7,2,38,127068.92
0,6,1,22,51721.52
0,7,1,41,46156.87
0,8,1,30,192950.6
0,8,1,24,180932.46
0,5,1,39,19596.73
0,9,1,27,46786.92
0,9,1,37,175820.91
0,2,2,33,198208
0,3,1,48,55362.45
0,1,1,41,47675.29
0,6,1,31,61326.43
0,3,2,41,71672.86
0,10,1,39,101168.3
0,7,1,37,144880.81
1,7,2,37,115037.67
1,8,1,49,187280.51
1,3,2,45,183540.22
0,5,2,33,28531.81
0,0,1,64,42730.12
1,8,1,39,104721.5
0,7,2,34,65219.85
1,0,1,66,118929.64
0,2,2,39,70563.9
0,3,2,36,139435.12
0,4,1,43,170347.1
1,0,3,46,131553.82
0,3,1,36,138344.7
0,10,1,67,169894.4
0,4,2,29,9770.97
1,5,1,58,74176.71
0,2,1,34,112668.06
0,4,2,39,186275.7
0,7,2,26,98463.99
0,3,2,77,2746.41
0,5,1,29,10928.3
0,2,2,51,91346.03
1,8,2,41,139844.04
0,8,1,40,105052.9
1,8,1,50,144366.83
1,9,1,36,19605.18
0,10,1,33,80483.76
1,10,1,50,154344
0,9,1,46,93503.02
0,4,2,32,153036.97
0,9,2,37,98029.58
0,4,1,28,193018.71
1,0,3,55,60810.64
1,4,2,37,87071.18
1,1,1,57,164064.44
0,2,2,38,4554.67
0,9,2,35,119924.8
0,8,2,55,170360.11
0,2,1,40,69850.04
0,9,1,44,47298.95
0,1,2,26,45443.68
1,9,1,51,198715.27
0,4,2,30,115611.97
0,3,1,55,40333.94
0,3,1,39,105997.25
0,3,1,34,134851.12
0,10,1,31,61666.87
0,9,1,24,196574.48
1,2,4,42,111097.39
1,2,1,53,48201.64
0,7,1,38,135096.78
0,7,1,38,15650.89
0,3,1,28,34097.22
0,3,2,38,174822.74
1,9,2,39,85937.52
0,2,2,36,49185.57
0,1,1,28,77742.38
0,1,2,92,34436.83
0,5,1,41,88279.6
0,4,2,27,157549.6
0,5,1,37,173386.95
0,7,3,67,82782.08
0,6,1,37,187758.5
0,7,2,40,176547.8
1,5,1,33,56585.2
0,7,1,48,125762.95
0,6,2,42,113868.4
0,7,1,44,24780.13
0,2,1,38,120259.41
0,7,1,29,175398.34
0,6,2,39,86767.48
0,4,1,43,71216.6
1,9,2,48,85240.61
1,5,1,48,160529.71
0,8,1,43,102806.6
0,7,2,27,144134.64
0,6,2,50,184017.98
1,2,1,38,195896.59
0,2,2,37,126722.57
0,3,2,42,176883.42
1,10,3,55,122960.98
0,4,2,31,2814926
0,9,2,32,152643.48
0,5,1,41,95551.22
0,1,2,30,141860.62
0,10,1,37,76642.68
0,6,1,37,52301.15
0,0,2,46,29388.02
0,6,1,40,193408.43
0,7,2,39,58632.37
0,3,1,34,191076.22
1,7,1,50,645.61
0,9,1,54,144390.75
0,6,1,48,193580.32
0,8,2,25,126761.2
0,2,1,46,62368.33
0,6,2,60,131718.12
1,6,1,38,91098.76
0,8,1,35,67508.01
1,8,1,43,12156.93
0,9,2,32,65089.38
1,7,2,44,62370.67
0,7,2,30,18826.34
0,1,2,35,3342.62
0,1,1,35,178626.07
0,6,2,36,32845.32
0,9,2,30,134732.99
0,5,1,26,106095.82
0,9,2,42,57380.13
0,5,2,42,25951.91
1,3,1,63,69414.13
0,3,1,44,96123.72
0,6,2,25,119425.94
0,0,1,36,120138.27
1,5,1,50,150548.5
1,10,2,56,142492.04
0,3,1,41,14357
0,5,2,39,129569.92
0,3,1,29,55972.56
1,7,2,39,59497.01
0,0,2,47,181928.25
1,10,1,24,102517.83
0,9,2,38,88827.67
0,1,2,44,14161.3
0,1,2,51,56908.41
1,10,1,49,184474.72
0,9,2,34,94912.78
0,9,1,43,73069.59
0,9,2,43,136602.8
1,8,3,52,150093.32
0,2,2,21,168186.11
0,10,1,34,146230.63
0,8,2,50,79314.1
0,6,2,33,77965.67
0,6,2,42,128745.69
0,9,2,40,194767.3
0,6,2,29,10672.54
0,6,2,36,10627.21
0,7,1,30,122268.75
0,3,2,26,65482.94
0,1,1,36,146134.68
0,1,1,33,123300.38
0,8,1,33,122925.4
0,5,1,24,127744.02
0,5,1,40,118319.5
0,3,2,30,17104
0,1,2,33,164608.98
0,1,1,44,152108.47
0,1,1,42,23399.58
0,9,2,39,94711.43
1,4,3,37,7312.25
0,1,1,43,41876.98
0,5,2,36,96881.32
1,2,1,41,102402.91
0,1,1,34,176763.27
1,1,1,52,23548.45
0,4,1,46,33450.11
0,3,1,38,19658.43
1,6,2,45,104678.78
0,5,1,41,143203.78
0,9,1,33,1853639
0,6,1,24,153771.8
1,3,2,48,85902.39
0,0,1,26,188037.76
0,8,1,32,52710.7
0,1,1,32,17034.37
0,4,2,39,131304.45
1,2,3,30,172576.43
0,0,2,36,99019.65
1,3,1,48,190160.04
0,7,2,27,3025.49
0,9,2,37,34689.77
0,3,2,28,2305.27
1,7,4,57,113228.82
0,10,2,42,171099.22
0,9,2,37,62023.1
1,0,2,35,36923.67
0,7,1,25,112256.57
0,2,1,23,198830.98
0,3,2,29,197963.46
0,1,2,32,31635.99
0,9,1,30,49594.02
0,8,2,35,170483.9
0,1,1,27,40339.9
0,2,2,45,3218.71
0,8,1,19,68569.89
0,4,2,31,29176.04
0,6,2,25,46758.42
1,1,3,39,171060.01
1,7,1,48,93550.53
1,8,1,56,89405.26
0,5,2,50,169804.4
0,8,1,26,83253.05
1,6,1,49,195813.81
0,7,2,42,121568.37
1,6,1,48,92144.09
0,2,1,41,126307.25
1,2,1,66,130784.2
0,4,1,41,166694.93
0,0,1,31,44001.11
0,7,2,44,185992.36
0,3,1,41,178997.89
0,6,2,29,141558.04
0,1,2,35,47921.22
0,3,2,46,104902.68
0,5,1,34,68479.6
0,5,2,38,1271.51
0,5,2,43,29346.1
0,1,1,40,184118.73
1,3,3,54,96013.5
1,10,3,48,103713.93
1,7,1,36,46632.87
0,7,1,40,135334.24
0,2,2,31,13482.28
0,8,1,24,130075.07
0,4,1,41,143544.48
0,0,2,24,187826.11
0,7,1,33,167058.75
0,3,2,38,79928.41
0,7,1,39,6075.36
0,2,2,60,43821.56
0,5,1,34,32125.98
0,1,1,43,141679.73
0,9,1,29,84133.48
0,1,2,34,9692.58
0,5,1,37,20708.6
1,0,1,48,85644.06
1,1,1,39,107674.3
0,3,1,30,134822.05
0,1,1,37,4606.97
0,9,2,42,51362.82
0,7,1,46,39704.14
0,2,2,39,195638.13
0,1,2,33,86413.11
0,2,2,31,116385.24
0,4,2,50,182076.97
0,4,1,33,67879.8
0,9,2,43,11417.26
0,1,2,46,65998.26
0,6,1,25,114774.35
0,8,2,42,126153.24
0,4,1,40,176091.31
0,7,1,36,87352.43
0,6,1,31,107074.81
0,7,1,36,69157.93
0,7,1,31,149970.59
1,3,1,33,153288.97
0,2,2,37,147700.78
0,6,2,38,188657.97
1,8,1,42,103764.55
0,1,1,37,140934.57
0,5,1,35,15118.2
0,7,1,38,63202
0,8,1,35,16081.62
0,4,1,49,523
0,7,1,44,181757.19
0,4,1,33,1173.23
0,3,1,46,86587.37
0,7,2,39,109545.56
0,1,2,33,174431.01
0,3,1,26,119368.99
0,8,1,39,23315.59
1,6,3,55,67539.85
0,5,2,30,185201.58
0,6,2,22,131827.15
0,9,1,26,10842.46
0,7,1,50,23768.01
0,6,2,38,117616.29
0,7,2,66,174027.3
0,9,2,44,115091.38
1,9,1,52,106340.66
0,8,2,39,198103.32
0,8,2,44,175314.87
0,2,1,38,150679.65
0,9,2,39,110043.88
0,5,1,42,194890.33
0,7,2,47,112366.98
0,7,1,40,167289.82
0,10,2,34,182099.71
1,4,1,39,49373.97
0,4,2,50,861.4
0,5,2,35,81718.37
1,8,1,44,49324.03
0,9,2,32,2867580
0,1,1,48,78899.22
0,5,2,60,13889.73
0,1,2,44,11467.38
0,4,2,36,130789.15
0,3,2,41,108665.89
1,9,2,29,160303.08
1,7,1,39,115287.99
0,1,2,35,139094.12
0,4,1,24,20515.72
0,1,1,32,36642.65
0,2,1,50,104382.11
0,5,2,68,146448.01
1,5,1,47,166650.9
1,4,1,27,164223.7
0,9,1,28,149331.01
0,5,2,48,73066.72
0,10,2,32,15378.23
1,2,1,44,53072.49
0,8,1,50,3159.15
0,1,1,43,125920.54
0,6,2,33,124113.04
0,5,2,38,93716.38
1,5,1,65,155799.86
0,6,1,28,8814.69
0,8,1,35,164453.98
0,1,2,25,87803.32
0,8,2,44,183617.32
0,8,2,34,53584.03
0,2,2,35,1950.93
0,6,1,30,175025.27
0,1,1,50,13018.96
1,5,2,25,42537.59
1,9,1,50,62989.82
0,2,1,36,71692.8
0,7,2,28,823.96
0,4,1,28,169469.3
1,3,2,54,150159.95
0,9,2,29,32063.3
0,5,1,45,68794.15
1,3,3,51,75084.96
0,2,2,27,114685.92
0,4,1,37,143665.44
0,7,1,26,51099.56
1,4,1,53,5408.74
0,8,1,33,103006.27
1,0,2,48,44147.95
0,4,1,41,149278.96
0,4,2,45,193009.21
1,1,1,53,74898.8
0,7,2,56,116253.1
0,3,1,37,19374.08
1,8,1,46,64516.8
0,0,2,31,34475.14
0,1,1,60,57061.71
0,2,2,48,32301.88
0,2,2,38,136859.55
0,1,2,44,69244.24
0,2,2,34,156309.52
0,3,2,26,4989.33
0,6,2,36,190194.95
0,2,2,20,3529.72
0,2,2,31,81778.72
0,6,2,57,39297.48
1,6,2,39,176614.86
0,6,2,29,108684.65
0,1,2,43,145764.4
0,5,2,32,42135.28
1,6,3,43,16929.41
0,6,2,38,104393.78
0,9,1,33,192717.57
0,8,2,31,59650.42
0,8,2,72,63729.72
1,4,3,71,73679.59
0,4,2,35,174969.92
0,1,2,32,1703.58
0,9,1,35,163181.62
0,4,2,41,52319.26
0,2,2,76,51672.08
0,3,2,39,145355.11
0,8,1,53,51711.57
0,1,2,42,149535.97
0,4,1,24,94105
1,3,1,54,155905.79
0,2,1,46,138380.11
0,3,1,39,97734.3
0,5,1,63,173576.71
0,9,1,37,27596.39
0,1,1,40,16897.19
0,5,2,36,36895.99
0,7,1,34,113046.81
0,4,2,25,129933.5
0,7,1,24,133091.32
0,1,2,67,106282.74
0,9,2,30,57862.88
1,10,2,51,12628.61
0,8,2,36,198914.8
0,5,2,36,109127.54
0,10,1,32,22487.45
1,6,1,56,46791.09
0,6,2,38,158697.28
0,3,1,38,194138.36
0,8,1,35,35177.31
1,4,1,54,157015.5
0,2,2,48,136551.25
0,1,2,47,96517.97
1,7,1,53,93629.66
0,3,2,40,96097.65
1,4,1,41,156476.36
0,3,1,67,42964.63
1,1,1,38,122021.33
1,3,1,38,56311.39
0,7,2,50,150685.52
1,4,1,51,177740.58
0,5,1,37,71492.28
0,8,1,24,104492.83
0,10,1,44,47729.33
0,2,2,39,97593.16
1,8,1,42,186869.58
0,4,1,41,135227.23
0,5,1,45,135244.87
0,5,2,40,179473.26
0,1,2,45,50610.62
0,2,2,37,75232.02
0,8,1,39,89205.54
0,9,2,28,61761.77
0,6,2,39,103921.43
0,2,1,35,198802.9
0,3,1,24,9617.24
0,1,2,39,187905.12
0,4,2,42,121440.8
1,6,3,49,36292.94
1,5,1,31,20432.09
0,8,1,32,187051.23
0,7,1,31,148689.13
0,3,2,23,125445.8
0,6,1,34,22736.06
0,10,1,46,54947.51
0,3,2,38,167984.72
0,4,2,34,4802.27
0,4,2,32,72909.75
0,4,2,26,185488.81
0,3,2,44,88407.51
0,1,2,38,184544.59
0,3,2,33,136539.13
0,2,2,33,85045.92
0,8,1,35,85421.48
1,8,1,48,119903.2
0,1,1,30,138780.89
0,5,1,41,14789.9
0,2,1,57,131964.66
1,0,1,49,178709.98
0,8,1,28,20344.84
1,6,2,66,172852.06
0,1,2,67,103945.58
0,6,1,39,183656.12
0,1,1,38,10333.78
1,2,2,63,122109.58
0,7,2,54,125041.52
1,0,1,55,140003
0,4,1,30,183171.47
0,5,1,41,61128.29
0,1,2,36,52462.25
0,8,2,30,50839.85
0,4,2,37,61240.87
0,4,1,32,127429.56
0,4,2,34,68343.08
1,8,1,46,126511.94
0,3,2,36,8559.66
0,9,1,33,147822.81
1,7,3,45,39288.11
0,6,1,65,85179.48
0,10,1,32,190019.61
1,8,2,55,96405.88
1,6,1,59,83342.73
0,3,1,23,161333.13
0,6,1,36,81292.33
0,9,1,34,177747.72
0,3,2,46,187980.21
0,5,2,34,177235.21
1,10,1,28,29835.37
0,8,2,40,80204.38
0,7,1,29,189268.81
0,7,2,33,85411.01
